endpoint_id,logical_operation,provider,region,quality_level,model_name,base_latency_sec,latency_per_mb,fixed_cost,cost_per_mb,storage_cost_per_mb,is_virtual
label_detection_gcp_us-west1_q2,Label Detection,GCP,us-west1,Q2,,0.3194527225872624,0.0,0.0,0.005,6.510416666666666e-07,False
label_detection_gcp_europe-west1_q2,Label Detection,GCP,europe-west1,Q2,,0.2334135040308499,0.0,0.0,0.005,6.510416666666666e-07,False
label_detection_gcp_asia-east1_q2,Label Detection,GCP,asia-east1,Q2,,0.2879457742844423,0.0,0.0,0.005,6.510416666666666e-07,False
label_detection_aws_us-west-2_q2,Label Detection,AWS,us-west-2,Q2,,0.2537116951766404,0.0,0.0,0.0033333333333333,7.486979166666667e-07,False
label_detection_aws_us-east-2_q2,Label Detection,AWS,us-east-2,Q2,,0.3588302815923868,0.0,0.0,0.0033333333333333,7.486979166666667e-07,False
label_detection_aws_ap-southeast-1_q2,Label Detection,AWS,ap-southeast-1,Q2,,0.31547390666579767,0.0,0.0,0.0033333333333333,8.138020833333334e-07,False
label_detection_aws_eu-central-1_q2,Label Detection,AWS,eu-central-1,Q2,,0.2576234358625531,0.0,0.0,0.0033333333333333,7.975260416666667e-07,False
label_detection_aliyun_cn-shanghai_q2,Label Detection,Aliyun,cn-shanghai,Q2,,0.3952382042238496,0.0,0.0,0.0009666666666666,5.631510416666666e-07,False
label_detection_aliyun_cn-beijing_q2,Label Detection,Aliyun,cn-beijing,Q2,,0.41815230858875724,0.0,0.0,0.0009666666666666,5.631510416666666e-07,False
label_detection_aliyun_us-east-1_q2,Label Detection,Aliyun,us-east-1,Q2,,0.3892087864092446,0.0,0.0,0.0009666666666666,5.208333333333334e-07,False
label_detection_aliyun_ap-southeast-1_q2,Label Detection,Aliyun,ap-southeast-1,Q2,,0.24752579139046688,0.0,0.0,0.0009666666666666,5.533854166666667e-07,False
label_detection_azure_westus2_q2,Label Detection,Azure,westus2,Q2,,0.38764080231115916,0.0,0.0,0.0033333333333333,5.989583333333334e-07,False
label_detection_azure_eastus_q2,Label Detection,Azure,eastus,Q2,,0.33111648523968623,0.0,0.0,0.0033333333333333,5.989583333333334e-07,False
label_detection_azure_westeurope_q2,Label Detection,Azure,westeurope,Q2,,0.3757911186486075,0.0,0.0,0.0033333333333333,6.770833333333333e-07,False
label_detection_azure_southeastasia_q2,Label Detection,Azure,southeastasia,Q2,,0.3495327243980852,0.0,0.0,0.0033333333333333,6.770833333333333e-07,False
label_detection_gcp_us-east1_q3,Label Detection,GCP,us-east1,Q3,,0.2817250224408579,0.0,0.0,0.005,6.510416666666666e-07,False
label_detection_gcp_us-west1_q3,Label Detection,GCP,us-west1,Q3,,0.25556217806980996,0.0,0.0,0.005,6.510416666666666e-07,False
label_detection_gcp_europe-west1_q3,Label Detection,GCP,europe-west1,Q3,,0.18673080322467994,0.0,0.0,0.005,6.510416666666666e-07,False
label_detection_gcp_asia-east1_q3,Label Detection,GCP,asia-east1,Q3,,0.23035661942755384,0.0,0.0,0.005,6.510416666666666e-07,False
label_detection_aws_us-west-2_q3,Label Detection,AWS,us-west-2,Q3,,0.2029693561413123,0.0,0.0,0.0033333333333333,7.486979166666667e-07,False
label_detection_aws_us-east-2_q3,Label Detection,AWS,us-east-2,Q3,,0.28706422527390946,0.0,0.0,0.0033333333333333,7.486979166666667e-07,False
label_detection_aws_ap-southeast-1_q3,Label Detection,AWS,ap-southeast-1,Q3,,0.2523791253326381,0.0,0.0,0.0033333333333333,8.138020833333334e-07,False
label_detection_aws_eu-central-1_q3,Label Detection,AWS,eu-central-1,Q3,,0.2060987486900425,0.0,0.0,0.0033333333333333,7.975260416666667e-07,False
label_detection_aliyun_cn-shanghai_q3,Label Detection,Aliyun,cn-shanghai,Q3,,0.3161905633790797,0.0,0.0,0.0009666666666666,5.631510416666666e-07,False
label_detection_aliyun_cn-beijing_q3,Label Detection,Aliyun,cn-beijing,Q3,,0.33452184687100583,0.0,0.0,0.0009666666666666,5.631510416666666e-07,False
label_detection_aliyun_us-east-1_q3,Label Detection,Aliyun,us-east-1,Q3,,0.3113670291273957,0.0,0.0,0.0009666666666666,5.208333333333334e-07,False
label_detection_aliyun_ap-southeast-1_q3,Label Detection,Aliyun,ap-southeast-1,Q3,,0.1980206331123735,0.0,0.0,0.0009666666666666,5.533854166666667e-07,False
label_detection_azure_westus2_q3,Label Detection,Azure,westus2,Q3,,0.31011264184892734,0.0,0.0,0.0033333333333333,5.989583333333334e-07,False
label_detection_azure_eastus_q3,Label Detection,Azure,eastus,Q3,,0.264893188191749,0.0,0.0,0.0033333333333333,5.989583333333334e-07,False
label_detection_azure_westeurope_q3,Label Detection,Azure,westeurope,Q3,,0.300632894918886,0.0,0.0,0.0033333333333333,6.770833333333333e-07,False
label_detection_azure_southeastasia_q3,Label Detection,Azure,southeastasia,Q3,,0.2796261795184682,0.0,0.0,0.0033333333333333,6.770833333333333e-07,False
speech_transcription_gcp_us-east1_q1,Speech Transcription,GCP,us-east1,Q1,,5.126254450319508,0.22113600000000014,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_gcp_us-west1_q1,Speech Transcription,GCP,us-west1,Q1,,4.125772959734551,0.22113600000000014,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_gcp_europe-west1_q1,Speech Transcription,GCP,europe-west1,Q1,,5.190203317020175,0.22113600000000014,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_gcp_asia-east1_q1,Speech Transcription,GCP,asia-east1,Q1,,4.5519659271778,0.22113600000000014,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_aws_us-west-2_q1,Speech Transcription,AWS,us-west-2,Q1,,4.128160016720278,0.22113600000000014,0.0,0.0024,7.486979166666667e-07,False
speech_transcription_aws_us-east-2_q1,Speech Transcription,AWS,us-east-2,Q1,,5.952576159981181,0.22113600000000014,0.0,0.0024,7.486979166666667e-07,False
speech_transcription_aws_ap-southeast-1_q1,Speech Transcription,AWS,ap-southeast-1,Q1,,5.666782729061927,0.22113600000000014,0.0,0.0024,8.138020833333334e-07,False
speech_transcription_aws_eu-central-1_q1,Speech Transcription,AWS,eu-central-1,Q1,,3.915445910551052,0.22113600000000014,0.0,0.0024,7.975260416666667e-07,False
speech_transcription_aliyun_cn-shanghai_q1,Speech Transcription,Aliyun,cn-shanghai,Q1,,5.835804959013645,0.22113600000000014,0.0,0.00061,5.631510416666666e-07,False
speech_transcription_aliyun_cn-beijing_q1,Speech Transcription,Aliyun,cn-beijing,Q1,,4.967380776548429,0.22113600000000014,0.0,0.00061,5.631510416666666e-07,False
speech_transcription_azure_westus2_q1,Speech Transcription,Azure,westus2,Q1,,3.568428602140356,0.22113600000000014,0.0,0.0013,5.989583333333334e-07,False
speech_transcription_azure_eastus_q1,Speech Transcription,Azure,eastus,Q1,,5.538537391108396,0.22113600000000014,0.0,0.0013,5.989583333333334e-07,False
speech_transcription_azure_westeurope_q1,Speech Transcription,Azure,westeurope,Q1,,3.395520928424747,0.22113600000000014,0.0,0.0013,6.770833333333333e-07,False
speech_transcription_azure_southeastasia_q1,Speech Transcription,Azure,southeastasia,Q1,,4.524156493222991,0.22113600000000014,0.0,0.0013,6.770833333333333e-07,False
speech_transcription_gcp_us-east1_q2,Speech Transcription,GCP,us-east1,Q2,,4.271878708599591,0.1842800000000001,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_gcp_us-west1_q2,Speech Transcription,GCP,us-west1,Q2,,3.438144133112126,0.1842800000000001,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_gcp_europe-west1_q2,Speech Transcription,GCP,europe-west1,Q2,,4.325169430850146,0.1842800000000001,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_gcp_asia-east1_q2,Speech Transcription,GCP,asia-east1,Q2,,3.793304939314834,0.1842800000000001,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_aws_us-west-2_q2,Speech Transcription,AWS,us-west-2,Q2,,3.4401333472668982,0.1842800000000001,0.0,0.0024,7.486979166666667e-07,False
speech_transcription_aws_us-east-2_q2,Speech Transcription,AWS,us-east-2,Q2,,4.960480133317651,0.1842800000000001,0.0,0.0024,7.486979166666667e-07,False
speech_transcription_aws_ap-southeast-1_q2,Speech Transcription,AWS,ap-southeast-1,Q2,,4.722318940884939,0.1842800000000001,0.0,0.0024,8.138020833333334e-07,False
speech_transcription_aws_eu-central-1_q2,Speech Transcription,AWS,eu-central-1,Q2,,3.262871592125877,0.1842800000000001,0.0,0.0024,7.975260416666667e-07,False
speech_transcription_aliyun_cn-shanghai_q2,Speech Transcription,Aliyun,cn-shanghai,Q2,,4.863170799178038,0.1842800000000001,0.0,0.00061,5.631510416666666e-07,False
speech_transcription_aliyun_cn-beijing_q2,Speech Transcription,Aliyun,cn-beijing,Q2,,4.139483980457024,0.1842800000000001,0.0,0.00061,5.631510416666666e-07,False
speech_transcription_azure_westus2_q2,Speech Transcription,Azure,westus2,Q2,,2.97369050178363,0.1842800000000001,0.0,0.0013,5.989583333333334e-07,False
speech_transcription_azure_eastus_q2,Speech Transcription,Azure,eastus,Q2,,4.615447825923663,0.1842800000000001,0.0,0.0013,5.989583333333334e-07,False
speech_transcription_azure_westeurope_q2,Speech Transcription,Azure,westeurope,Q2,,2.8296007736872895,0.1842800000000001,0.0,0.0013,6.770833333333333e-07,False
speech_transcription_azure_southeastasia_q2,Speech Transcription,Azure,southeastasia,Q2,,3.770130411019159,0.1842800000000001,0.0,0.0013,6.770833333333333e-07,False
speech_transcription_gcp_us-east1_q3,Speech Transcription,GCP,us-east1,Q3,,3.4175029668796726,0.14742400000000008,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_gcp_us-west1_q3,Speech Transcription,GCP,us-west1,Q3,,2.750515306489701,0.14742400000000008,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_gcp_europe-west1_q3,Speech Transcription,GCP,europe-west1,Q3,,3.4601355446801167,0.14742400000000008,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_gcp_asia-east1_q3,Speech Transcription,GCP,asia-east1,Q3,,3.0346439514518675,0.14742400000000008,0.0,0.0016,6.510416666666666e-07,False
speech_transcription_aws_us-west-2_q3,Speech Transcription,AWS,us-west-2,Q3,,2.7521066778135186,0.14742400000000008,0.0,0.0024,7.486979166666667e-07,False
speech_transcription_aws_us-east-2_q3,Speech Transcription,AWS,us-east-2,Q3,,3.9683841066541206,0.14742400000000008,0.0,0.0024,7.486979166666667e-07,False
speech_transcription_aws_ap-southeast-1_q3,Speech Transcription,AWS,ap-southeast-1,Q3,,3.777855152707952,0.14742400000000008,0.0,0.0024,8.138020833333334e-07,False
speech_transcription_aws_eu-central-1_q3,Speech Transcription,AWS,eu-central-1,Q3,,2.6102972737007017,0.14742400000000008,0.0,0.0024,7.975260416666667e-07,False
speech_transcription_aliyun_cn-shanghai_q3,Speech Transcription,Aliyun,cn-shanghai,Q3,,3.8905366393424305,0.14742400000000008,0.0,0.00061,5.631510416666666e-07,False
speech_transcription_aliyun_cn-beijing_q3,Speech Transcription,Aliyun,cn-beijing,Q3,,3.3115871843656195,0.14742400000000008,0.0,0.00061,5.631510416666666e-07,False
speech_transcription_azure_westus2_q3,Speech Transcription,Azure,westus2,Q3,,2.378952401426904,0.14742400000000008,0.0,0.0013,5.989583333333334e-07,False
speech_transcription_azure_eastus_q3,Speech Transcription,Azure,eastus,Q3,,3.692358260738931,0.14742400000000008,0.0,0.0013,5.989583333333334e-07,False
speech_transcription_azure_westeurope_q3,Speech Transcription,Azure,westeurope,Q3,,2.2636806189498317,0.14742400000000008,0.0,0.0013,6.770833333333333e-07,False
speech_transcription_azure_southeastasia_q3,Speech Transcription,Azure,southeastasia,Q3,,3.0161043288153273,0.14742400000000008,0.0,0.0013,6.770833333333333e-07,False
database_gcp_us-east1_q1,Database,GCP,us-east1,Q1,,0.0008936248610088626,0.0,6.159253333333334,0.0,1.1684212239583332e-05,False
database_gcp_us-west1_q1,Database,GCP,us-west1,Q1,,0.0009737482434395043,0.0,5.450666666666667,0.0,1.0415266927083333e-05,False
database_gcp_europe-west1_q1,Database,GCP,europe-west1,Q1,,0.0010549239590336161,0.0,5.995733333333334,0.0,1.1391927083333331e-05,False
database_gcp_asia-east1_q1,Database,GCP,asia-east1,Q1,,0.0011795758331138732,0.0,6.322773333333333,0.0,1.1976497395833333e-05,False
database_aws_us-west-2_q1,Database,AWS,us-west-2,Q1,,0.0007694504376937298,0.0,5.760000000000001,0.0,4.00390625e-06,False
database_aws_us-east-2_q1,Database,AWS,us-east-2,Q1,,0.0008342474927768478,0.0,5.760000000000001,0.0,4.00390625e-06,False
database_aws_ap-southeast-1_q1,Database,AWS,ap-southeast-1,Q1,,0.0007246764831646885,0.0,9.6,0.0,4.39453125e-06,False
database_aws_eu-central-1_q1,Database,AWS,eu-central-1,Q1,,0.0011538150743176858,0.0,6.72,0.0,4.671223958333333e-06,False
database_aliyun_cn-shanghai_q1,Database,Aliyun,cn-shanghai,Q1,,0.0011125742331261712,0.0,1.2253333333333332,0.0,9.026692708333333e-06,False
database_aliyun_cn-beijing_q1,Database,Aliyun,cn-beijing,Q1,,0.0007247825882218023,0.0,1.2253333333333332,0.0,9.026692708333333e-06,False
database_aliyun_us-east-1_q1,Database,Aliyun,us-east-1,Q1,,0.0010800537662274013,0.0,1.4016666666666666,0.0,9.9609375e-06,False
database_aliyun_ap-southeast-1_q1,Database,Aliyun,ap-southeast-1,Q1,,0.0007214486518050649,0.0,2.146666666666667,0.0,9.993489583333332e-06,False
database_azure_westus2_q1,Database,Azure,westus2,Q1,,0.0007898376141866395,0.0,2.457666666666667,0.0,5.989583333333334e-07,False
database_azure_eastus_q1,Database,Azure,eastus,Q1,,0.0007798460739574152,0.0,2.457666666666667,0.0,5.989583333333334e-07,False
database_azure_westeurope_q1,Database,Azure,westeurope,Q1,,0.0010124750125911038,0.0,2.457666666666667,0.0,6.770833333333333e-07,False
database_azure_southeastasia_q1,Database,Azure,southeastasia,Q1,,0.0008109545744696956,0.0,2.457666666666667,0.0,6.770833333333333e-07,False
database_gcp_us-east1_q2,Database,GCP,us-east1,Q2,,0.0007446873841740522,0.0,6.159253333333334,0.0,1.1684212239583332e-05,False
database_gcp_us-west1_q2,Database,GCP,us-west1,Q2,,0.0008114568695329203,0.0,5.450666666666667,0.0,1.0415266927083333e-05,False
database_gcp_europe-west1_q2,Database,GCP,europe-west1,Q2,,0.0008791032991946801,0.0,5.995733333333334,0.0,1.1391927083333331e-05,False
database_gcp_asia-east1_q2,Database,GCP,asia-east1,Q2,,0.0009829798609282277,0.0,6.322773333333333,0.0,1.1976497395833333e-05,False
database_aws_us-west-2_q2,Database,AWS,us-west-2,Q2,,0.0006412086980781081,0.0,5.760000000000001,0.0,4.00390625e-06,False
database_aws_us-east-2_q2,Database,AWS,us-east-2,Q2,,0.0006952062439807066,0.0,5.760000000000001,0.0,4.00390625e-06,False
database_aws_ap-southeast-1_q2,Database,AWS,ap-southeast-1,Q2,,0.0006038970693039072,0.0,9.6,0.0,4.39453125e-06,False
database_aws_eu-central-1_q2,Database,AWS,eu-central-1,Q2,,0.0009615125619314048,0.0,6.72,0.0,4.671223958333333e-06,False
database_aliyun_cn-shanghai_q2,Database,Aliyun,cn-shanghai,Q2,,0.0009271451942718095,0.0,1.2253333333333332,0.0,9.026692708333333e-06,False
database_aliyun_cn-beijing_q2,Database,Aliyun,cn-beijing,Q2,,0.0006039854901848352,0.0,1.2253333333333332,0.0,9.026692708333333e-06,False
database_aliyun_us-east-1_q2,Database,Aliyun,us-east-1,Q2,,0.000900044805189501,0.0,1.4016666666666666,0.0,9.9609375e-06,False
database_aliyun_ap-southeast-1_q2,Database,Aliyun,ap-southeast-1,Q2,,0.0006012072098375541,0.0,2.146666666666667,0.0,9.993489583333332e-06,False
database_azure_westus2_q2,Database,Azure,westus2,Q2,,0.0006581980118221996,0.0,2.457666666666667,0.0,5.989583333333334e-07,False
database_azure_eastus_q2,Database,Azure,eastus,Q2,,0.0006498717282978461,0.0,2.457666666666667,0.0,5.989583333333334e-07,False
database_azure_westeurope_q2,Database,Azure,westeurope,Q2,,0.0008437291771592533,0.0,2.457666666666667,0.0,6.770833333333333e-07,False
database_azure_southeastasia_q2,Database,Azure,southeastasia,Q2,,0.0006757954787247463,0.0,2.457666666666667,0.0,6.770833333333333e-07,False
database_gcp_us-east1_q3,Database,GCP,us-east1,Q3,,0.0005957499073392418,0.0,6.159253333333334,0.0,1.1684212239583332e-05,False
database_gcp_us-west1_q3,Database,GCP,us-west1,Q3,,0.0006491654956263362,0.0,5.450666666666667,0.0,1.0415266927083333e-05,False
database_gcp_europe-west1_q3,Database,GCP,europe-west1,Q3,,0.0007032826393557441,0.0,5.995733333333334,0.0,1.1391927083333331e-05,False
database_gcp_asia-east1_q3,Database,GCP,asia-east1,Q3,,0.0007863838887425822,0.0,6.322773333333333,0.0,1.1976497395833333e-05,False
database_aws_us-west-2_q3,Database,AWS,us-west-2,Q3,,0.0005129669584624865,0.0,5.760000000000001,0.0,4.00390625e-06,False
database_aws_us-east-2_q3,Database,AWS,us-east-2,Q3,,0.0005561649951845653,0.0,5.760000000000001,0.0,4.00390625e-06,False
database_aws_ap-southeast-1_q3,Database,AWS,ap-southeast-1,Q3,,0.00048311765544312575,0.0,9.6,0.0,4.39453125e-06,False
database_aws_eu-central-1_q3,Database,AWS,eu-central-1,Q3,,0.0007692100495451239,0.0,6.72,0.0,4.671223958333333e-06,False
database_aliyun_cn-shanghai_q3,Database,Aliyun,cn-shanghai,Q3,,0.0007417161554174476,0.0,1.2253333333333332,0.0,9.026692708333333e-06,False
database_aliyun_cn-beijing_q3,Database,Aliyun,cn-beijing,Q3,,0.0004831883921478682,0.0,1.2253333333333332,0.0,9.026692708333333e-06,False
database_aliyun_us-east-1_q3,Database,Aliyun,us-east-1,Q3,,0.0007200358441516009,0.0,1.4016666666666666,0.0,9.9609375e-06,False
database_aliyun_ap-southeast-1_q3,Database,Aliyun,ap-southeast-1,Q3,,0.0004809657678700433,0.0,2.146666666666667,0.0,9.993489583333332e-06,False
database_azure_westus2_q3,Database,Azure,westus2,Q3,,0.0005265584094577597,0.0,2.457666666666667,0.0,5.989583333333334e-07,False
database_azure_eastus_q3,Database,Azure,eastus,Q3,,0.0005198973826382769,0.0,2.457666666666667,0.0,5.989583333333334e-07,False
database_azure_westeurope_q3,Database,Azure,westeurope,Q3,,0.0006749833417274027,0.0,2.457666666666667,0.0,6.770833333333333e-07,False
database_azure_southeastasia_q3,Database,Azure,southeastasia,Q3,,0.0005406363829797971,0.0,2.457666666666667,0.0,6.770833333333333e-07,False
q_a_gcp_europe-west1_q1,Q/A,GCP,europe-west1,Q1,Claude Haiku 4.5,0.59,200.78431372549016,0.0,0.39424,6.510416666666666e-07,False
q_a_gcp_asia-east1_q1,Q/A,GCP,asia-east1,Q1,Claude Haiku 4.5,0.59,200.78431372549016,0.0,0.39424,6.510416666666666e-07,False
q_a_aws_us-west-2_q1,Q/A,AWS,us-west-2,Q1,Claude Haiku 4.5,1.03,165.1612903225806,0.0,0.3584,7.486979166666667e-07,False
q_a_aws_us-east-2_q1,Q/A,AWS,us-east-2,Q1,Claude Haiku 4.5,1.03,165.1612903225806,0.0,0.3584,7.486979166666667e-07,False
q_a_aws_ap-southeast-1_q1,Q/A,AWS,ap-southeast-1,Q1,Claude Haiku 4.5,1.03,165.1612903225806,0.0,0.3584,8.138020833333334e-07,False
q_a_aws_eu-central-1_q1,Q/A,AWS,eu-central-1,Q1,Claude Haiku 4.5,1.03,165.1612903225806,0.0,0.3584,7.975260416666667e-07,False
q_a_azure_westus2_q1,Q/A,Azure,westus2,Q1,Claude Haiku 4.5,1.04,211.13402061855663,0.0,0.3584,5.989583333333334e-07,False
q_a_azure_eastus_q1,Q/A,Azure,eastus,Q1,Claude Haiku 4.5,1.04,211.13402061855663,0.0,0.3584,5.989583333333334e-07,False
q_a_azure_westeurope_q1,Q/A,Azure,westeurope,Q1,Claude Haiku 4.5,1.04,211.13402061855663,0.0,0.3584,6.770833333333333e-07,False
q_a_azure_southeastasia_q1,Q/A,Azure,southeastasia,Q1,Claude Haiku 4.5,1.04,211.13402061855663,0.0,0.3584,6.770833333333333e-07,False
q_a_anthropic_global_q1,Q/A,Anthropic,global,Q1,Claude Haiku 4.5,0.85,198.83495145631065,0.0,0.3584,0.0,False
q_a_gcp_europe-west1_q2,Q/A,GCP,europe-west1,Q2,Claude Sonnet 4.5,1.03,853.3333333333334,0.0,1.4784000000000002,6.510416666666666e-07,False
q_a_aws_us-west-2_q2,Q/A,AWS,us-west-2,Q2,Claude Sonnet 4.5,1.73,698.1818181818181,0.0,1.344,7.486979166666667e-07,False
q_a_aws_us-east-2_q2,Q/A,AWS,us-east-2,Q2,Claude Sonnet 4.5,1.73,698.1818181818181,0.0,1.344,7.486979166666667e-07,False
q_a_aws_ap-southeast-1_q2,Q/A,AWS,ap-southeast-1,Q2,Claude Sonnet 4.5,1.73,698.1818181818181,0.0,1.344,8.138020833333334e-07,False
q_a_aws_eu-central-1_q2,Q/A,AWS,eu-central-1,Q2,Claude Sonnet 4.5,1.73,698.1818181818181,0.0,1.344,7.975260416666667e-07,False
q_a_azure_westus2_q2,Q/A,Azure,westus2,Q2,Claude Sonnet 4.5,1.92,834.7826086956521,0.0,1.344,5.989583333333334e-07,False
q_a_azure_eastus_q2,Q/A,Azure,eastus,Q2,Claude Sonnet 4.5,1.92,834.7826086956521,0.0,1.344,5.989583333333334e-07,False
q_a_azure_westeurope_q2,Q/A,Azure,westeurope,Q2,Claude Sonnet 4.5,1.92,834.7826086956521,0.0,1.344,6.770833333333333e-07,False
q_a_azure_southeastasia_q2,Q/A,Azure,southeastasia,Q2,Claude Sonnet 4.5,1.92,834.7826086956521,0.0,1.344,6.770833333333333e-07,False
q_a_anthropic_global_q2,Q/A,Anthropic,global,Q2,Claude Sonnet 4.5,1.51,834.7826086956521,0.0,1.344,0.0,False
q_a_gcp_europe-west1_q3,Q/A,GCP,europe-west1,Q3,Claude Opus 4.5,0.87,1185.185185185185,0.0,3.168,6.510416666666666e-07,False
q_a_aws_us-west-2_q3,Q/A,AWS,us-west-2,Q3,Claude Opus 4.5,1.73,1142.857142857143,0.0,2.8799999999999994,7.486979166666667e-07,False
q_a_aws_us-east-2_q3,Q/A,AWS,us-east-2,Q3,Claude Opus 4.5,1.73,1142.857142857143,0.0,2.8799999999999994,7.486979166666667e-07,False
q_a_aws_ap-southeast-1_q3,Q/A,AWS,ap-southeast-1,Q3,Claude Opus 4.5,1.73,1142.857142857143,0.0,2.8799999999999994,8.138020833333334e-07,False
q_a_aws_eu-central-1_q3,Q/A,AWS,eu-central-1,Q3,Claude Opus 4.5,1.73,1142.857142857143,0.0,2.8799999999999994,7.975260416666667e-07,False
q_a_azure_westus2_q3,Q/A,Azure,westus2,Q3,Claude Opus 4.5,2.04,1230.7692307692305,0.0,2.8799999999999994,5.989583333333334e-07,False
q_a_azure_eastus_q3,Q/A,Azure,eastus,Q3,Claude Opus 4.5,2.04,1230.7692307692305,0.0,2.8799999999999994,5.989583333333334e-07,False
q_a_azure_westeurope_q3,Q/A,Azure,westeurope,Q3,Claude Opus 4.5,2.04,1230.7692307692305,0.0,2.8799999999999994,6.770833333333333e-07,False
q_a_azure_southeastasia_q3,Q/A,Azure,southeastasia,Q3,Claude Opus 4.5,2.04,1230.7692307692305,0.0,2.8799999999999994,6.770833333333333e-07,False
q_a_anthropic_global_q3,Q/A,Anthropic,global,Q3,Claude Opus 4.5,1.53,1207.5471698113204,0.0,2.8799999999999994,0.0,False
