workflow,quality_level,query_count,eta,calibration_scenarios_per_query,test_scenarios_per_query,calibration_scenario_count,test_scenario_count,method,solver_method,status,reused_last_feasible,objective_value,expected_cost,avg_latency,p95_latency,p99_latency,violation_rate,solver_runtime_sec,wall_time_sec,max_rss_mb,num_iterations,active_scenario_count,active_scenario_fraction,assignment_signature,error,process_exitcode
workflow1,Q1,1400,0.1,50,,70000,,full_milp,,FAILED,False,,,,,,,,597.6934907910018,5423.9375,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
",0
workflow1,Q1,1400,0.1,50,50.0,70000,70000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,1.2181114964308433,530.2486872489018,1263.3535975235245,1966.8164413952793,0.03567142857142857,320.8777849580001,404.4294437089993,2766.421875,3,21000,0.3,"[[""Q/A"", ""q_a_aws_us-east-2_q1""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q1""], [""Video Caption"", ""video_caption_aws_us-east-2_q1""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q1""]]",,0
workflow1,Q1,1600,0.1,50,,80000,,full_milp,,FAILED,False,,,,,,,,277.082440457998,5600.734375,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
",0
workflow1,Q1,1600,0.1,50,50.0,80000,80000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,1.2248911892621839,533.0397454445755,1261.856505168361,1966.7194365073697,0.035825,194.88623641700178,288.80951829100013,3126.9375,3,24000,0.3,"[[""Q/A"", ""q_a_aws_us-east-2_q1""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q1""], [""Video Caption"", ""video_caption_aws_us-east-2_q1""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q1""]]",,0
workflow1,Q1,1800,0.1,50,,90000,,full_milp,,FAILED,False,,,,,,,,563.4444178330014,5849.265625,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
",0
workflow1,Q1,1800,0.1,50,50.0,90000,90000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,1.2293115237813022,534.4708695110266,1262.6365083097344,1970.786664750983,0.036,476.72863566699743,581.0180573340003,3510.8125,3,27000,0.3,"[[""Q/A"", ""q_a_aws_us-east-2_q1""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q1""], [""Video Caption"", ""video_caption_aws_us-east-2_q1""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q1""]]",,0
workflow1,Q1,2000,0.1,50,,100000,,full_milp,,FAILED,False,,,,,,,,815.7532612920004,5922.1875,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
",0
workflow1,Q1,2000,0.1,50,50.0,100000,100000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,1.2274167973991148,533.7324154462528,1260.2418665825226,1968.0684122295856,0.03567,560.4820958759992,674.5948676670014,3698.109375,3,30000,0.3,"[[""Q/A"", ""q_a_aws_us-east-2_q1""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q1""], [""Video Caption"", ""video_caption_aws_us-east-2_q1""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q1""]]",,0
workflow1,Q2,200,0.1,50,,10000,,full_milp,,FAILED,False,,,,,,,,20.135003791998315,1203.1875,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
",0
workflow1,Q2,200,0.1,50,50.0,10000,10000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,2.9213922769637892,2017.0924429135353,5769.815636449157,9762.685512233214,0.0396,9.494595667001704,30.97140458300055,1175.234375,3,3000,0.3,"[[""Q/A"", ""q_a_aws_us-east-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-east-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",,0
workflow1,Q2,400,0.1,50,,20000,,full_milp,,FAILED,False,,,,,,,,85.37848266700166,2082.890625,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
",0
workflow1,Q2,400,0.1,50,50.0,20000,20000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,2.8212529483740982,1952.1411188272239,5651.273482245171,9586.717780516803,0.0403,26.107239666998794,56.987525083000946,1329.65625,3,6000,0.3,"[[""Q/A"", ""q_a_aws_us-east-2_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_aws_us-east-2_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",,0
workflow1,Q2,600,0.1,50,,30000,,full_milp,,FAILED,False,,,,,,,,188.09137791600006,2826.78125,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
",0
workflow1,Q2,600,0.1,50,50.0,30000,30000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,2.7966600546255855,2272.397633138623,6694.5942955375795,11343.401185823624,0.06573333333333334,34.62437158300236,64.79304012500143,1405.21875,2,7500,0.25,"[[""Q/A"", ""q_a_azure_eastus_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",,0
workflow1,Q2,800,0.1,50,,40000,,full_milp,,FAILED,False,,,,,,,,367.1790257499997,3690.796875,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
",0
workflow1,Q2,800,0.1,50,50.0,40000,40000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,2.7731766645151663,2255.1074845453904,6651.505281916937,11252.701246208966,0.066075,64.89626670799771,101.97659691700028,1634.484375,2,10000,0.25,"[[""Q/A"", ""q_a_azure_eastus_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",,0
workflow1,Q2,1000,0.1,50,,50000,,full_milp,,FAILED,False,,,,,,,,348.0973802920016,4327.0,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
",0
workflow1,Q2,1000,0.1,50,50.0,50000,50000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,2.8338120419615924,2304.1140592025663,6687.79038237684,11380.364880108951,0.06676,88.11267325000154,132.66260370800228,1909.46875,2,12500,0.25,"[[""Q/A"", ""q_a_azure_eastus_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",,0
workflow1,Q2,1200,0.1,50,,60000,,full_milp,,FAILED,False,,,,,,,,494.30656400000225,3888.484375,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
",0
workflow1,Q2,1200,0.1,50,50.0,60000,60000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,2.821037743406051,2294.337035557492,6662.8366438151015,11386.461703975883,0.06683333333333333,149.05919479199656,199.2296631249992,2162.96875,2,15000,0.25,"[[""Q/A"", ""q_a_azure_eastus_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",,0
workflow1,Q2,1400,0.1,50,,70000,,full_milp,,FAILED,False,,,,,,,,407.2172920410012,5840.9375,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
",0
workflow1,Q2,1400,0.1,50,50.0,70000,70000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,2.8157781771209582,2289.020897343482,6638.8444207176,11380.364880108908,0.06664285714285714,211.18947791600294,267.81432558400047,2402.265625,2,17500,0.25,"[[""Q/A"", ""q_a_azure_eastus_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",,0
workflow1,Q2,1600,0.1,50,,80000,,full_milp,,FAILED,False,,,,,,,,268.55598033299975,6415.953125,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
",0
workflow1,Q2,1600,0.1,50,50.0,80000,80000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,2.8028939187077246,2277.8433459831626,6613.614326908204,11335.492302645373,0.06645,104.68932133299677,168.81268091699894,2669.9375,2,20000,0.25,"[[""Q/A"", ""q_a_azure_eastus_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",,0
workflow1,Q2,1800,0.1,50,,90000,,full_milp,,FAILED,False,,,,,,,,654.2469735410014,6677.0625,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
",0
workflow1,Q2,1800,0.1,50,50.0,90000,90000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,2.811616292295103,2284.355984214801,6634.612304209423,11317.206821098609,0.06652222222222222,337.8996070420035,408.8475580410013,2921.5,2,22500,0.25,"[[""Q/A"", ""q_a_azure_eastus_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",,0
workflow1,Q2,2000,0.1,50,,100000,,full_milp,,FAILED,False,,,,,,,,771.986050083,6757.765625,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=TIME_LIMIT)
",0
workflow1,Q2,2000,0.1,50,50.0,100000,100000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,2.8040150863835613,2278.9129701844627,6625.603359305095,11319.303294335568,0.06686,409.7528150829967,487.8024682079995,3194.671875,2,25000,0.25,"[[""Q/A"", ""q_a_azure_eastus_q2""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q2""], [""Video Caption"", ""video_caption_azure_eastus_q2""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q2""]]",,0
workflow1,Q3,200,0.1,50,,10000,,full_milp,,FAILED,False,,,,,,,,19.997451166000246,1242.734375,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
",0
workflow1,Q3,200,0.1,50,50.0,10000,10000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,6.7860712928060645,3855.2753857573653,11041.867503008194,19626.92307306333,0.0673,4.464092666999932,20.99648150000212,1130.265625,2,2500,0.25,"[[""Q/A"", ""q_a_azure_eastus_q3""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q3""], [""Video Caption"", ""video_caption_azure_eastus_q3""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q3""]]",,0
workflow1,Q3,400,0.1,50,,20000,,full_milp,,FAILED,False,,,,,,,,115.82134429099824,2070.484375,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
",0
workflow1,Q3,400,0.1,50,50.0,20000,20000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,6.843020343494852,3887.9326481779017,10994.259292550803,19331.535420675664,0.06775,18.516189750000194,42.039918375001434,1192.984375,2,5000,0.25,"[[""Q/A"", ""q_a_azure_eastus_q3""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q3""], [""Video Caption"", ""video_caption_azure_eastus_q3""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q3""]]",,0
workflow1,Q3,600,0.1,50,,30000,,full_milp,,FAILED,False,,,,,,,,261.895005958002,2862.984375,0,0,,,"RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
Traceback (most recent call last):
  File ""/Users/heng/Documents/skybridge/sim/scripts/run_q_scaling_full_decomp_minp95.py"", line 89, in _worker
    result = solve_full_milp(
        workflow,
    ...<4 lines>...
        config,
    )
  File ""/Users/heng/Documents/skybridge/sim/src/milp_full.py"", line 50, in solve_full_milp
    raise RuntimeError(f""Full MILP failed to find a solution (status={status})"")
RuntimeError: Full MILP failed to find a solution (status=INFEASIBLE)
",0
workflow1,Q3,600,0.1,50,50.0,30000,30000.0,decomposed_milp,decomposition,INFEASIBLE_REUSED_LAST_FEASIBLE,True,inf,6.728677572208421,3823.217814954578,10953.351447978024,19309.504475123453,0.06653333333333333,37.57474787599858,67.36117195800034,1352.625,2,7500,0.25,"[[""Q/A"", ""q_a_azure_eastus_q3""], [""Shot Detection"", ""shot_detection_aliyun_cn-shanghai_q3""], [""Video Caption"", ""video_caption_azure_eastus_q3""], [""Video Split & Sample"", ""video_split_and_sample_aliyun_cn-shanghai_q3""]]",,0
